stu_id,site_id,abs_date,grade,schoolyr,absence_days
67020875,67_67399_5136981,1/30/25,12,2024-2025,1
67020875,67_67399_5136981,10/25/24,12,2024-2025,1
67020875,67_67399_5136981,11/12/24,12,2024-2025,1
67020875,67_67399_5136981,12/13/24,12,2024-2025,1
67020875,67_67399_5136981,12/17/24,12,2024-2025,1
67020875,67_67399_5136981,12/20/24,12,2024-2025,1
67020875,67_67399_5136981,2/18/25,12,2024-2025,1
67020875,67_67399_5136981,3/11/25,12,2024-2025,1
67020875,67_67399_5136981,3/19/25,12,2024-2025,1
67020875,67_67399_5136981,3/24/25,12,2024-2025,1
67020875,67_67399_5136981,4/17/25,12,2024-2025,1
67020875,67_67399_5136981,4/28/25,12,2024-2025,1
67020875,67_67399_5136981,4/7/25,12,2024-2025,1
67020875,67_67399_5136981,9/27/24,12,2024-2025,1
67020875,67_67399_5136981,9/4/24,12,2024-2025,1
67020875,67_67399_5136981,9/5/24,12,2024-2025,1
67020876,67_67399_5136980,10/2/24,12,2024-2025,1
67020876,67_67399_5136980,10/4/24,12,2024-2025,1
67020876,67_67399_5136980,10/9/24,12,2024-2025,1
67020876,67_67399_5136980,11/12/24,12,2024-2025,1
67020876,67_67399_5136980,11/19/24,12,2024-2025,1
67020876,67_67399_5136980,11/22/24,12,2024-2025,1
67020876,67_67399_5136980,12/20/24,12,2024-2025,1
67020876,67_67399_5136980,12/9/24,12,2024-2025,1
67020876,67_67399_5136980,2/3/25,12,2024-2025,1
67020876,67_67399_5136980,4/9/25,12,2024-2025,1
67020876,67_67399_5136980,5/16/25,12,2024-2025,1
67020876,67_67399_5136980,5/23/25,12,2024-2025,1
67020876,67_67399_5136980,9/9/24,12,2024-2025,1
67020877,67_67399_5136980,10/10/24,12,2024-2025,1
67020877,67_67399_5136980,10/11/24,12,2024-2025,1
67020877,67_67399_5136980,10/7/24,12,2024-2025,1
67020877,67_67399_5136980,10/8/24,12,2024-2025,1
67020877,67_67399_5136980,10/9/24,12,2024-2025,1
67020877,67_67399_5136980,12/13/24,12,2024-2025,1
67020877,67_67399_5136980,12/20/24,12,2024-2025,1
67020877,67_67399_5136980,2/18/25,12,2024-2025,1
67020877,67_67399_5136980,2/19/25,12,2024-2025,1
67020877,67_67399_5136980,2/5/25,12,2024-2025,1
67020877,67_67399_5136980,2/6/25,12,2024-2025,1
67020877,67_67399_5136980,4/30/25,12,2024-2025,1
67020877,67_67399_5136980,5/19/25,12,2024-2025,1
67020877,67_67399_5136980,5/20/25,12,2024-2025,1
67020877,67_67399_5136980,5/23/25,12,2024-2025,1
67020877,67_67399_5136980,5/30/25,12,2024-2025,1
67020877,67_67399_5136980,5/8/25,12,2024-2025,1
67020877,67_67399_5136980,6/4/25,12,2024-2025,1
67020879,67_67399_5136980,11/18/24,12,2024-2025,1
67020879,67_67399_5136980,11/22/24,12,2024-2025,1
67020879,67_67399_5136980,12/13/24,12,2024-2025,1
67020879,67_67399_5136980,12/16/24,12,2024-2025,1
67020879,67_67399_5136980,12/20/24,12,2024-2025,1
67020879,67_67399_5136980,12/5/24,12,2024-2025,1
67020879,67_67399_5136980,4/1/25,12,2024-2025,1
67020879,67_67399_5136980,4/14/25,12,2024-2025,1
67020879,67_67399_5136980,5/1/25,12,2024-2025,1
67020879,67_67399_5136980,5/16/25,12,2024-2025,1
67020879,67_67399_5136980,5/30/25,12,2024-2025,1
67020879,67_67399_5136980,6/3/25,12,2024-2025,1
67020880,67_67399_5136980,12/20/24,12,2024-2025,1
67020880,67_67399_5136980,5/13/25,12,2024-2025,1
67020880,67_67399_5136980,5/16/25,12,2024-2025,1
67020881,67_67399_5136980,1/27/25,12,2024-2025,1
67020881,67_67399_5136980,2/20/25,12,2024-2025,1
67020881,67_67399_5136980,3/24/25,12,2024-2025,1
67020881,67_67399_5136980,4/1/25,12,2024-2025,1
67020881,67_67399_5136980,4/29/25,12,2024-2025,1
67020881,67_67399_5136980,4/9/25,12,2024-2025,1
67020881,67_67399_5136980,5/16/25,12,2024-2025,1
67020882,67_67399_5136980,1/13/25,12,2024-2025,1
67020882,67_67399_5136980,1/14/25,12,2024-2025,1
67020882,67_67399_5136980,1/8/25,12,2024-2025,1
67020882,67_67399_5136980,12/17/24,12,2024-2025,1
67020882,67_67399_5136980,12/18/24,12,2024-2025,1
67020882,67_67399_5136980,3/3/25,12,2024-2025,1
67020882,67_67399_5136980,4/30/25,12,2024-2025,1
67020882,67_67399_5136980,5/12/25,12,2024-2025,1
67020882,67_67399_5136980,5/16/25,12,2024-2025,1
67020882,67_67399_5136980,5/5/25,12,2024-2025,1
67020883,67_67399_5136980,10/10/24,12,2024-2025,1
67020883,67_67399_5136980,2/21/25,12,2024-2025,1
67020883,67_67399_5136980,2/3/25,12,2024-2025,1
67020883,67_67399_5136980,2/4/25,12,2024-2025,1
67020883,67_67399_5136980,3/17/25,12,2024-2025,1
67020883,67_67399_5136980,3/3/25,12,2024-2025,1
67020883,67_67399_5136980,4/15/25,12,2024-2025,1
67020883,67_67399_5136980,4/2/25,12,2024-2025,1
67020883,67_67399_5136980,5/22/25,12,2024-2025,1
67020883,67_67399_5136980,5/30/25,12,2024-2025,1
67020883,67_67399_5136980,6/3/25,12,2024-2025,1
67020883,67_67399_5136980,6/4/25,12,2024-2025,1
67020884,67_67399_5136980,1/14/25,12,2024-2025,1
67020884,67_67399_5136980,11/21/24,12,2024-2025,1
67020884,67_67399_5136980,12/10/24,12,2024-2025,1
67020884,67_67399_5136980,12/11/24,12,2024-2025,1
67020884,67_67399_5136980,12/2/24,12,2024-2025,1
67020884,67_67399_5136980,12/20/24,12,2024-2025,1
67020884,67_67399_5136980,12/9/24,12,2024-2025,1
67020884,67_67399_5136980,3/17/25,12,2024-2025,1
67020884,67_67399_5136980,3/18/25,12,2024-2025,1
67020884,67_67399_5136980,3/19/25,12,2024-2025,1
67020884,67_67399_5136980,3/3/25,12,2024-2025,1
67020884,67_67399_5136980,5/16/25,12,2024-2025,1
67020884,67_67399_5136980,5/19/25,12,2024-2025,1
67020884,67_67399_5136980,5/20/25,12,2024-2025,1
67020884,67_67399_5136980,5/30/25,12,2024-2025,1
67020884,67_67399_5136980,5/6/25,12,2024-2025,1
67020884,67_67399_5136980,5/9/25,12,2024-2025,1
67020884,67_67399_5136980,6/4/25,12,2024-2025,1
67020884,67_67399_5136980,9/23/24,12,2024-2025,1
67020884,67_67399_5136980,9/24/24,12,2024-2025,1
67020885,67_67399_5136980,1/13/25,12,2024-2025,1
67020885,67_67399_5136980,1/14/25,12,2024-2025,1
67020885,67_67399_5136980,2/20/25,12,2024-2025,1
67020885,67_67399_5136980,2/21/25,12,2024-2025,1
67020885,67_67399_5136980,3/18/25,12,2024-2025,1
67020885,67_67399_5136980,3/6/25,12,2024-2025,1
67020885,67_67399_5136980,8/20/24,12,2024-2025,1
67020886,67_67399_5136980,1/10/25,12,2024-2025,1
67020886,67_67399_5136980,1/13/25,12,2024-2025,1
67020886,67_67399_5136980,1/14/25,12,2024-2025,1
67020886,67_67399_5136980,1/15/25,12,2024-2025,1
67020886,67_67399_5136980,1/16/25,12,2024-2025,1
67020886,67_67399_5136980,1/17/25,12,2024-2025,1
67020886,67_67399_5136980,1/21/25,12,2024-2025,1
67020886,67_67399_5136980,1/22/25,12,2024-2025,1
67020886,67_67399_5136980,1/23/25,12,2024-2025,1
67020886,67_67399_5136980,1/24/25,12,2024-2025,1
67020886,67_67399_5136980,1/27/25,12,2024-2025,1
67020886,67_67399_5136980,1/28/25,12,2024-2025,1
67020886,67_67399_5136980,1/29/25,12,2024-2025,1
67020886,67_67399_5136980,1/30/25,12,2024-2025,1
67020886,67_67399_5136980,1/31/25,12,2024-2025,1
67020886,67_67399_5136980,1/6/25,12,2024-2025,1
67020886,67_67399_5136980,1/7/25,12,2024-2025,1
67020886,67_67399_5136980,1/8/25,12,2024-2025,1
67020886,67_67399_5136980,1/9/25,12,2024-2025,1
67020886,67_67399_5136980,2/3/25,12,2024-2025,1
67020886,67_67399_5136980,2/4/25,12,2024-2025,1
67020886,67_67399_5136980,2/5/25,12,2024-2025,1
67020886,67_67399_5136980,9/3/24,12,2024-2025,1
67020886,67_67399_5136980,9/4/24,12,2024-2025,1
67020886,67_67399_5136981,3/17/25,12,2024-2025,1
67020886,67_67399_5136981,4/15/25,12,2024-2025,1
67020886,67_67399_5136981,4/2/25,12,2024-2025,1
67020886,67_67399_5136981,4/7/25,12,2024-2025,1
67020886,67_67399_5136981,5/12/25,12,2024-2025,1
67020886,67_67399_5136981,5/13/25,12,2024-2025,1
67020886,67_67399_5136981,5/15/25,12,2024-2025,1
67020886,67_67399_5136981,5/20/25,12,2024-2025,1
67020886,67_67399_5136981,5/21/25,12,2024-2025,1
67020886,67_67399_5136981,6/4/25,12,2024-2025,1
67020887,67_67399_5136980,1/13/25,12,2024-2025,1
67020887,67_67399_5136980,10/8/24,12,2024-2025,1
67020887,67_67399_5136980,10/9/24,12,2024-2025,1
67020887,67_67399_5136980,11/22/24,12,2024-2025,1
67020887,67_67399_5136980,2/25/25,12,2024-2025,1
67020887,67_67399_5136980,3/28/25,12,2024-2025,1
67020887,67_67399_5136980,4/14/25,12,2024-2025,1
67020887,67_67399_5136980,5/15/25,12,2024-2025,1
67020887,67_67399_5136980,5/19/25,12,2024-2025,1
67020887,67_67399_5136980,5/2/25,12,2024-2025,1
67020887,67_67399_5136980,5/23/25,12,2024-2025,1
67020887,67_67399_5136980,5/29/25,12,2024-2025,1
67020887,67_67399_5136980,5/5/25,12,2024-2025,1
67020887,67_67399_5136980,5/6/25,12,2024-2025,1
67020887,67_67399_5136980,5/9/25,12,2024-2025,1
67020887,67_67399_5136980,6/2/25,12,2024-2025,1
67020887,67_67399_5136980,6/3/25,12,2024-2025,1
67020888,67_67399_5136980,1/10/25,12,2024-2025,1
67020888,67_67399_5136980,12/12/24,12,2024-2025,1
67020888,67_67399_5136980,12/13/24,12,2024-2025,1
67020888,67_67399_5136980,2/18/25,12,2024-2025,1
67020888,67_67399_5136980,3/13/25,12,2024-2025,1
67020888,67_67399_5136980,3/28/25,12,2024-2025,1
67020888,67_67399_5136980,5/12/25,12,2024-2025,1
67020889,67_67399_5136980,12/16/24,12,2024-2025,1
67020889,67_67399_5136980,4/11/25,12,2024-2025,1
67020889,67_67399_5136980,5/30/25,12,2024-2025,1
67020890,67_67399_5136980,1/13/25,12,2024-2025,1
67020890,67_67399_5136980,10/1/24,12,2024-2025,1
67020890,67_67399_5136980,10/11/24,12,2024-2025,1
67020890,67_67399_5136980,10/21/24,12,2024-2025,1
67020890,67_67399_5136980,10/22/24,12,2024-2025,1
67020890,67_67399_5136980,10/23/24,12,2024-2025,1
67020890,67_67399_5136980,10/24/24,12,2024-2025,1
67020890,67_67399_5136980,10/28/24,12,2024-2025,1
67020890,67_67399_5136980,10/30/24,12,2024-2025,1
67020890,67_67399_5136980,10/31/24,12,2024-2025,1
67020890,67_67399_5136980,11/1/24,12,2024-2025,1
67020890,67_67399_5136980,11/12/24,12,2024-2025,1
67020890,67_67399_5136980,11/13/24,12,2024-2025,1
67020890,67_67399_5136980,11/14/24,12,2024-2025,1
67020890,67_67399_5136980,11/15/24,12,2024-2025,1
67020890,67_67399_5136980,11/18/24,12,2024-2025,1
67020890,67_67399_5136980,11/19/24,12,2024-2025,1
67020890,67_67399_5136980,11/20/24,12,2024-2025,1
67020890,67_67399_5136980,11/21/24,12,2024-2025,1
67020890,67_67399_5136980,11/4/24,12,2024-2025,1
67020890,67_67399_5136980,11/5/24,12,2024-2025,1
67020890,67_67399_5136980,11/6/24,12,2024-2025,1
67020890,67_67399_5136980,11/7/24,12,2024-2025,1
67020890,67_67399_5136980,11/8/24,12,2024-2025,1
67020891,67_67399_5136980,1/14/25,12,2024-2025,1
67020891,67_67399_5136980,1/27/25,12,2024-2025,1
67020891,67_67399_5136980,10/21/24,12,2024-2025,1
67020891,67_67399_5136980,10/28/24,12,2024-2025,1
67020891,67_67399_5136980,11/1/24,12,2024-2025,1
67020891,67_67399_5136980,11/18/24,12,2024-2025,1
67020891,67_67399_5136980,12/2/24,12,2024-2025,1
67020891,67_67399_5136980,2/11/25,12,2024-2025,1
67020891,67_67399_5136980,2/19/25,12,2024-2025,1
67020891,67_67399_5136980,2/24/25,12,2024-2025,1
67020891,67_67399_5136980,2/25/25,12,2024-2025,1
67020891,67_67399_5136980,2/26/25,12,2024-2025,1
67020891,67_67399_5136980,3/10/25,12,2024-2025,1
67020891,67_67399_5136980,3/13/25,12,2024-2025,1
67020891,67_67399_5136980,3/14/25,12,2024-2025,1
67020891,67_67399_5136980,3/17/25,12,2024-2025,1
67020891,67_67399_5136980,3/18/25,12,2024-2025,1
67020891,67_67399_5136980,3/20/25,12,2024-2025,1
67020891,67_67399_5136980,4/16/25,12,2024-2025,1
67020891,67_67399_5136980,4/2/25,12,2024-2025,1
67020891,67_67399_5136980,4/28/25,12,2024-2025,1
67020891,67_67399_5136980,4/30/25,12,2024-2025,1
67020891,67_67399_5136980,4/7/25,12,2024-2025,1
67020891,67_67399_5136980,5/1/25,12,2024-2025,1
67020891,67_67399_5136980,5/13/25,12,2024-2025,1
67020891,67_67399_5136980,5/14/25,12,2024-2025,1
67020891,67_67399_5136980,5/16/25,12,2024-2025,1
67020891,67_67399_5136980,5/19/25,12,2024-2025,1
67020891,67_67399_5136980,5/2/25,12,2024-2025,1
67020891,67_67399_5136980,5/23/25,12,2024-2025,1
67020891,67_67399_5136980,5/5/25,12,2024-2025,1
67020891,67_67399_5136980,5/8/25,12,2024-2025,1
67020891,67_67399_5136980,8/23/24,12,2024-2025,1
67020891,67_67399_5136980,9/11/24,12,2024-2025,1
67020891,67_67399_5136980,9/17/24,12,2024-2025,1
67020891,67_67399_5136980,9/3/24,12,2024-2025,1
67020891,67_67399_5136980,9/6/24,12,2024-2025,1
67020891,67_67399_5136980,9/9/24,12,2024-2025,1
67020892,67_67399_5136980,1/10/25,12,2024-2025,1
67020892,67_67399_5136980,1/13/25,12,2024-2025,1
67020892,67_67399_5136980,1/17/25,12,2024-2025,1
67020892,67_67399_5136980,1/21/25,12,2024-2025,1
67020892,67_67399_5136980,1/22/25,12,2024-2025,1
67020892,67_67399_5136980,1/23/25,12,2024-2025,1
67020892,67_67399_5136980,1/24/25,12,2024-2025,1
67020892,67_67399_5136980,1/27/25,12,2024-2025,1
67020892,67_67399_5136980,1/30/25,12,2024-2025,1
67020892,67_67399_5136980,1/31/25,12,2024-2025,1
67020892,67_67399_5136980,1/6/25,12,2024-2025,1
67020892,67_67399_5136980,1/9/25,12,2024-2025,1
67020892,67_67399_5136980,10/10/24,12,2024-2025,1
67020892,67_67399_5136980,10/11/24,12,2024-2025,1
67020892,67_67399_5136980,10/14/24,12,2024-2025,1
67020892,67_67399_5136980,10/15/24,12,2024-2025,1
67020892,67_67399_5136980,10/21/24,12,2024-2025,1
67020892,67_67399_5136980,10/22/24,12,2024-2025,1
67020892,67_67399_5136980,10/25/24,12,2024-2025,1
67020892,67_67399_5136980,10/28/24,12,2024-2025,1
67020892,67_67399_5136980,10/31/24,12,2024-2025,1
67020892,67_67399_5136980,10/4/24,12,2024-2025,1
67020892,67_67399_5136980,10/7/24,12,2024-2025,1
67020892,67_67399_5136980,10/8/24,12,2024-2025,1
67020892,67_67399_5136980,10/9/24,12,2024-2025,1
67020892,67_67399_5136980,11/1/24,12,2024-2025,1
67020892,67_67399_5136980,11/12/24,12,2024-2025,1
67020892,67_67399_5136980,11/15/24,12,2024-2025,1
67020892,67_67399_5136980,11/18/24,12,2024-2025,1
67020892,67_67399_5136980,11/4/24,12,2024-2025,1
67020892,67_67399_5136980,11/7/24,12,2024-2025,1
67020892,67_67399_5136980,12/16/24,12,2024-2025,1
67020892,67_67399_5136980,12/20/24,12,2024-2025,1
67020892,67_67399_5136980,12/6/24,12,2024-2025,1
67020892,67_67399_5136980,12/9/24,12,2024-2025,1
67020892,67_67399_5136980,2/12/25,12,2024-2025,1
67020892,67_67399_5136980,2/13/25,12,2024-2025,1
67020892,67_67399_5136980,2/24/25,12,2024-2025,1
67020892,67_67399_5136980,2/3/25,12,2024-2025,1
67020892,67_67399_5136980,2/5/25,12,2024-2025,1
67020892,67_67399_5136980,2/6/25,12,2024-2025,1
67020892,67_67399_5136980,3/10/25,12,2024-2025,1
67020892,67_67399_5136980,3/13/25,12,2024-2025,1
67020892,67_67399_5136980,3/14/25,12,2024-2025,1
67020892,67_67399_5136980,3/17/25,12,2024-2025,1
67020892,67_67399_5136980,3/21/25,12,2024-2025,1
67020892,67_67399_5136980,3/24/25,12,2024-2025,1
67020892,67_67399_5136980,3/28/25,12,2024-2025,1
67020892,67_67399_5136980,3/3/25,12,2024-2025,1
67020892,67_67399_5136980,4/11/25,12,2024-2025,1
67020892,67_67399_5136980,4/14/25,12,2024-2025,1
67020892,67_67399_5136980,4/16/25,12,2024-2025,1
67020892,67_67399_5136980,4/17/25,12,2024-2025,1
67020892,67_67399_5136980,4/28/25,12,2024-2025,1
67020892,67_67399_5136980,4/4/25,12,2024-2025,1
67020892,67_67399_5136980,4/7/25,12,2024-2025,1
67020892,67_67399_5136980,5/12/25,12,2024-2025,1
67020892,67_67399_5136980,5/16/25,12,2024-2025,1
67020892,67_67399_5136980,5/19/25,12,2024-2025,1
67020892,67_67399_5136980,5/28/25,12,2024-2025,1
67020892,67_67399_5136980,5/30/25,12,2024-2025,1
67020892,67_67399_5136980,5/5/25,12,2024-2025,1
67020892,67_67399_5136980,5/9/25,12,2024-2025,1
67020892,67_67399_5136980,6/2/25,12,2024-2025,1
67020892,67_67399_5136980,8/19/24,12,2024-2025,1
67020892,67_67399_5136980,8/20/24,12,2024-2025,1
67020892,67_67399_5136980,8/21/24,12,2024-2025,1
67020892,67_67399_5136980,8/23/24,12,2024-2025,1
67020892,67_67399_5136980,8/30/24,12,2024-2025,1
67020892,67_67399_5136980,9/10/24,12,2024-2025,1
67020892,67_67399_5136980,9/16/24,12,2024-2025,1
67020892,67_67399_5136980,9/17/24,12,2024-2025,1
67020892,67_67399_5136980,9/18/24,12,2024-2025,1
67020892,67_67399_5136980,9/20/24,12,2024-2025,1
67020892,67_67399_5136980,9/23/24,12,2024-2025,1
67020892,67_67399_5136980,9/26/24,12,2024-2025,1
67020892,67_67399_5136980,9/27/24,12,2024-2025,1
67020892,67_67399_5136980,9/3/24,12,2024-2025,1
67020892,67_67399_5136980,9/30/24,12,2024-2025,1
67020892,67_67399_5136980,9/4/24,12,2024-2025,1
67020892,67_67399_5136980,9/9/24,12,2024-2025,1
67020893,67_67399_5136980,11/18/24,12,2024-2025,1
67020893,67_67399_5136980,2/14/25,12,2024-2025,1
67020893,67_67399_5136980,4/10/25,12,2024-2025,1
67020893,67_67399_5136980,8/19/24,12,2024-2025,1
67020893,67_67399_5136980,9/11/24,12,2024-2025,1
67020893,67_67399_5136980,9/12/24,12,2024-2025,1
67020893,67_67399_5136980,9/17/24,12,2024-2025,1
67020893,67_67399_5136980,9/6/24,12,2024-2025,1
67020894,67_67399_5136980,1/29/25,12,2024-2025,1
67020894,67_67399_5136980,10/15/24,12,2024-2025,1
67020894,67_67399_5136980,10/8/24,12,2024-2025,1
67020894,67_67399_5136980,11/12/24,12,2024-2025,1
67020894,67_67399_5136980,11/13/24,12,2024-2025,1
67020894,67_67399_5136980,11/14/24,12,2024-2025,1
67020894,67_67399_5136980,11/15/24,12,2024-2025,1
67020894,67_67399_5136980,11/5/24,12,2024-2025,1
67020894,67_67399_5136980,12/13/24,12,2024-2025,1
67020894,67_67399_5136980,12/18/24,12,2024-2025,1
67020894,67_67399_5136980,12/19/24,12,2024-2025,1
67020894,67_67399_5136980,12/20/24,12,2024-2025,1
67020894,67_67399_5136980,2/13/25,12,2024-2025,1
67020894,67_67399_5136980,3/24/25,12,2024-2025,1
67020894,67_67399_5136980,3/28/25,12,2024-2025,1
67020894,67_67399_5136980,5/15/25,12,2024-2025,1
67020894,67_67399_5136980,5/29/25,12,2024-2025,1
67020894,67_67399_5136980,5/30/25,12,2024-2025,1
67020894,67_67399_5136980,5/7/25,12,2024-2025,1
67020894,67_67399_5136980,6/4/25,12,2024-2025,1
67020894,67_67399_5136980,9/11/24,12,2024-2025,1
67020894,67_67399_5136980,9/4/24,12,2024-2025,1
67020895,67_67399_5136980,2/24/25,12,2024-2025,1
67020895,67_67399_5136980,5/20/25,12,2024-2025,1
67020896,67_67399_5136980,1/10/25,12,2024-2025,1
67020896,67_67399_5136980,1/13/25,12,2024-2025,1
67020896,67_67399_5136980,1/14/25,12,2024-2025,1
67020896,67_67399_5136980,1/16/25,12,2024-2025,1
67020896,67_67399_5136980,1/24/25,12,2024-2025,1
67020896,67_67399_5136980,1/29/25,12,2024-2025,1
67020896,67_67399_5136980,1/31/25,12,2024-2025,1
67020896,67_67399_5136980,1/6/25,12,2024-2025,1
67020896,67_67399_5136980,1/7/25,12,2024-2025,1
67020896,67_67399_5136980,1/8/25,12,2024-2025,1
67020896,67_67399_5136980,1/9/25,12,2024-2025,1
67020896,67_67399_5136980,10/1/24,12,2024-2025,1
67020896,67_67399_5136980,10/24/24,12,2024-2025,1
67020896,67_67399_5136980,10/25/24,12,2024-2025,1
67020896,67_67399_5136980,10/28/24,12,2024-2025,1
67020896,67_67399_5136980,10/3/24,12,2024-2025,1
67020896,67_67399_5136980,10/31/24,12,2024-2025,1
67020896,67_67399_5136980,10/4/24,12,2024-2025,1
67020896,67_67399_5136980,10/7/24,12,2024-2025,1
67020896,67_67399_5136980,11/1/24,12,2024-2025,1
67020896,67_67399_5136980,11/13/24,12,2024-2025,1
67020896,67_67399_5136980,11/6/24,12,2024-2025,1
67020896,67_67399_5136980,12/10/24,12,2024-2025,1
67020896,67_67399_5136980,12/11/24,12,2024-2025,1
67020896,67_67399_5136980,12/12/24,12,2024-2025,1
67020896,67_67399_5136980,12/13/24,12,2024-2025,1
67020896,67_67399_5136980,12/16/24,12,2024-2025,1
67020896,67_67399_5136980,12/17/24,12,2024-2025,1
67020896,67_67399_5136980,12/18/24,12,2024-2025,1
67020896,67_67399_5136980,12/19/24,12,2024-2025,1
67020896,67_67399_5136980,12/2/24,12,2024-2025,1
67020896,67_67399_5136980,12/20/24,12,2024-2025,1
67020896,67_67399_5136980,12/3/24,12,2024-2025,1
67020896,67_67399_5136980,12/4/24,12,2024-2025,1
67020896,67_67399_5136980,12/5/24,12,2024-2025,1
67020896,67_67399_5136980,12/6/24,12,2024-2025,1
67020896,67_67399_5136980,12/9/24,12,2024-2025,1
67020896,67_67399_5136980,2/11/25,12,2024-2025,1
67020896,67_67399_5136980,2/18/25,12,2024-2025,1
67020896,67_67399_5136980,2/19/25,12,2024-2025,1
67020896,67_67399_5136980,2/21/25,12,2024-2025,1
67020896,67_67399_5136980,2/24/25,12,2024-2025,1
67020896,67_67399_5136980,2/26/25,12,2024-2025,1
67020896,67_67399_5136980,2/5/25,12,2024-2025,1
67020896,67_67399_5136980,2/7/25,12,2024-2025,1
67020896,67_67399_5136980,3/10/25,12,2024-2025,1
67020896,67_67399_5136980,3/11/25,12,2024-2025,1
67020896,67_67399_5136980,3/13/25,12,2024-2025,1
67020896,67_67399_5136980,3/17/25,12,2024-2025,1
67020896,67_67399_5136980,3/21/25,12,2024-2025,1
67020896,67_67399_5136980,3/5/25,12,2024-2025,1
67020896,67_67399_5136980,3/7/25,12,2024-2025,1
67020896,67_67399_5136980,4/11/25,12,2024-2025,1
67020896,67_67399_5136980,4/2/25,12,2024-2025,1
67020896,67_67399_5136980,4/7/25,12,2024-2025,1
67020896,67_67399_5136980,5/12/25,12,2024-2025,1
67020896,67_67399_5136980,5/5/25,12,2024-2025,1
67020896,67_67399_5136980,5/6/25,12,2024-2025,1
67020896,67_67399_5136980,5/7/25,12,2024-2025,1
67020896,67_67399_5136980,5/8/25,12,2024-2025,1
67020896,67_67399_5136980,5/9/25,12,2024-2025,1
67020896,67_67399_5136980,6/2/25,12,2024-2025,1
67020896,67_67399_5136980,8/19/24,12,2024-2025,1
67020896,67_67399_5136980,8/26/24,12,2024-2025,1
67020896,67_67399_5136980,8/27/24,12,2024-2025,1
67020896,67_67399_5136980,8/30/24,12,2024-2025,1
67020896,67_67399_5136980,9/10/24,12,2024-2025,1
67020896,67_67399_5136980,9/18/24,12,2024-2025,1
67020896,67_67399_5136980,9/25/24,12,2024-2025,1
67020896,67_67399_5136980,9/26/24,12,2024-2025,1
67020896,67_67399_5136980,9/27/24,12,2024-2025,1
67020896,67_67399_5136980,9/6/24,12,2024-2025,1
67020897,67_67399_5136980,3/6/25,12,2024-2025,1
67020897,67_67399_5136980,5/27/25,12,2024-2025,1
67020897,67_67399_5136980,5/30/25,12,2024-2025,1
67020897,67_67399_5136980,5/5/25,12,2024-2025,1
67020897,67_67399_5136980,5/6/25,12,2024-2025,1
67020897,67_67399_5136980,9/12/24,12,2024-2025,1
67020898,67_67399_5136980,1/14/25,12,2024-2025,1
67020898,67_67399_5136980,11/18/24,12,2024-2025,1
67020898,67_67399_5136980,3/19/25,12,2024-2025,1
67020898,67_67399_5136980,5/14/25,12,2024-2025,1
67020898,67_67399_5136980,9/17/24,12,2024-2025,1
67020898,67_67399_5136980,9/18/24,12,2024-2025,1
67020899,67_67399_5136980,1/13/25,12,2024-2025,1
67020899,67_67399_5136980,1/14/25,12,2024-2025,1
67020899,67_67399_5136980,1/15/25,12,2024-2025,1
67020899,67_67399_5136980,1/27/25,12,2024-2025,1
67020899,67_67399_5136980,1/29/25,12,2024-2025,1
67020899,67_67399_5136980,1/31/25,12,2024-2025,1
67020899,67_67399_5136980,1/6/25,12,2024-2025,1
67020899,67_67399_5136980,1/7/25,12,2024-2025,1
67020899,67_67399_5136980,1/8/25,12,2024-2025,1
67020899,67_67399_5136980,1/9/25,12,2024-2025,1
67020899,67_67399_5136980,10/10/24,12,2024-2025,1
67020899,67_67399_5136980,10/11/24,12,2024-2025,1
67020899,67_67399_5136980,10/15/24,12,2024-2025,1
67020899,67_67399_5136980,10/17/24,12,2024-2025,1
67020899,67_67399_5136980,10/18/24,12,2024-2025,1
67020899,67_67399_5136980,10/23/24,12,2024-2025,1
67020899,67_67399_5136980,10/24/24,12,2024-2025,1
67020899,67_67399_5136980,10/30/24,12,2024-2025,1
67020899,67_67399_5136980,10/9/24,12,2024-2025,1
67020899,67_67399_5136980,11/1/24,12,2024-2025,1
67020899,67_67399_5136980,11/13/24,12,2024-2025,1
67020899,67_67399_5136980,11/18/24,12,2024-2025,1
67020899,67_67399_5136980,11/4/24,12,2024-2025,1
67020899,67_67399_5136980,12/10/24,12,2024-2025,1
67020899,67_67399_5136980,12/11/24,12,2024-2025,1
67020899,67_67399_5136980,12/19/24,12,2024-2025,1
67020899,67_67399_5136980,12/4/24,12,2024-2025,1
67020899,67_67399_5136980,12/5/24,12,2024-2025,1
67020899,67_67399_5136980,12/6/24,12,2024-2025,1
67020899,67_67399_5136980,2/11/25,12,2024-2025,1
67020899,67_67399_5136980,2/14/25,12,2024-2025,1
67020899,67_67399_5136980,2/19/25,12,2024-2025,1
67020899,67_67399_5136980,2/25/25,12,2024-2025,1
67020899,67_67399_5136980,2/6/25,12,2024-2025,1
67020899,67_67399_5136980,3/11/25,12,2024-2025,1
67020899,67_67399_5136980,3/13/25,12,2024-2025,1
67020899,67_67399_5136980,3/17/25,12,2024-2025,1
67020899,67_67399_5136980,3/18/25,12,2024-2025,1
67020899,67_67399_5136980,3/19/25,12,2024-2025,1
67020899,67_67399_5136980,3/20/25,12,2024-2025,1
67020899,67_67399_5136980,3/24/25,12,2024-2025,1
67020899,67_67399_5136980,3/26/25,12,2024-2025,1
67020899,67_67399_5136980,3/6/25,12,2024-2025,1
